#num, CALIFA_ID,ned_name,ra,dec,Mr,u-r,objID,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,petroR50_r,petroR90_r,z,re
609,K0610,UGC08267,197.7972265,43.72632968,-21.06,2.81,588017604151541855,17.77845955,16.93038368,14.89746189,14.07377815,13.62389469,13.31482124,23.28883171,10.10780144,24.75551796,0.024182601,9.8999996185
610,K0611,NGC5016,198.0278361,24.09501159,-20.59,1.87,587742189910425622,16.81890869,14.34684563,12.97872353,12.44321918,12.17055988,12.10206032,33.06143951,14.73246479,33.62421036,0.00872048,16.236000061
611,K0612,NGC5029,198.1566346,47.06327831,-22.62,2.85,588298663577649247,15.73933125,15.77013397,13.71570683,12.89457798,12.47574329,12.28906441,24.66611862,10.26494694,31.03185463,0.029043701,15.444000244
612,K0613,UGC08322,198.7538197,12.72526324,-21.94,2.58,588017571388457012,15.51358891,15.97917843,14.15297794,13.34440613,12.92169762,12.66861534,16.34821129,6.858860493,21.65912437,0.0253774,7.1279997825
613,K0614,NGC5056,199.0513435,30.95030917,-21.38,2.07,587739608095850504,16.77242279,15.29470253,13.70113754,13.19744492,12.97911453,13.05644321,27.01314163,11.52453327,28.37293243,0.01853,12.671999931
614,K0615,IC4215,199.0701163,25.40521712,-20.21,2.44,587741727658016800,16.67276573,16.1301918,14.4435339,13.6484108,13.23507118,12.96508694,13.91790581,6.414407253,17.83594704,0.0129967,6.3359999656
615,K0616,NGC5057,199.1156954,31.03149206,-21.37,2.61,587739608095850558,15.52881813,15.961833,14.12469959,13.32466984,12.92416382,12.70971489,12.54240608,5.930178642,19.36513138,0.0195757,7.9200000762
616,K0617,NGC5081,199.7843087,28.50691783,-21.66,6.17,587739719755890739,16.34751701,19.52086639,14.06671143,13.30826378,12.93834496,12.98807716,32.19095993,13.75661659,31.23760414,0.0220991,18.215999603
617,K0618,IC0881,199.9847737,15.85052627,-21.67,2.73,587742772956430372,15.88442993,16.21788216,14.28035831,13.42793274,12.98957062,12.72385597,13.8646574,5.931375504,18.05959892,0.023263,6.3359999656
618,K0619,IC4225,200.0039697,31.98139608,-20.68,2.55,587739506086117481,16.82646942,16.43274689,14.68735027,13.85175323,13.39975262,13.08446598,13.50034046,6.353871346,18.45777321,0.018126,7.1279997825
619,K0620,NGC5127,200.9375759,31.56575296,-21.76,3.08,587739609170247749,15.7303381,15.64485645,13.35864639,12.52854156,12.1346941,11.92277431,26.65755272,11.58580112,32.51656342,0.0162056,17.027999877
620,K0621,NGC5125,201.0029499,9.71019208,-22.34,3.22,587736542548983826,15.52633858,16.02926064,13.37080479,12.75897503,12.43255901,12.45710182,27.9573288,10.68467808,32.45677948,0.0233161,13.067999839
621,K0622,NGC5129,201.0417584,13.97654033,-22.69,2.82,587738568710357008,15.2762022,15.27680016,13.20481586,12.38625431,11.95965195,11.71268845,23.14529419,9.527532578,29.91125298,0.0229926,15.048000335
622,K0623,UGC08451,201.7247284,32.19320512,-20.83,2.43,587739506623578267,17.95558929,16.07971764,14.31252289,13.62356567,13.3176384,13.34285069,32.7075386,15.12328053,29.38915062,0.017609,16.631999969
623,K0624,NGC5157,201.8202012,32.03071036,-22.13,2.98,587739506623643665,16.49257278,16.0345192,13.78621197,13.02521706,12.64707565,12.54377747,32.63518524,13.69208145,31.68523026,0.024426199,15.840000152
624,K0625,UGC08457,201.8782294,20.88094661,-20.61,2.41,587742060543017053,16.93473053,16.60926819,14.91688156,14.14362717,13.71389103,13.4268856,22.56813431,9.065045357,24.59222603,0.019770101,9.1079998016
625,K0626,NGC5169,202.0418702,46.67211536,-19.25,1.84,588017116123431006,17.69568443,15.56398392,14.0533905,13.64263535,13.54278755,13.79988194,33.42225266,15.69801331,35.62451935,0.00813456,17.423999786
626,K0627,NGC5166,202.0629321,32.03224975,-21.22,3.19,587739506623709318,16.89969635,16.19121361,13.86772442,12.9736166,12.47900295,12.18846607,35.76491928,14.61571026,40.46125793,0.015484,17.027999877
627,K0628,2MASXJ13283353+4655382,202.1382933,46.92718881,-18.82,1.82,588298664115699796,18.72917747,16.29953575,14.82280159,14.41672611,14.20661163,14.39066124,36.18738174,13.69964218,31.19927216,0.00906807,15.444000244
628,K0629,NGC5165,202.1632302,11.38703637,-21.73,2.9,588017702939983925,15.72760201,16.32965851,14.16958237,13.35694885,12.93733788,12.67327881,14.324893,6.044013977,19.09734726,0.022986,7.5240001678
629,K0630,NGC5205,202.5148715,62.51156076,-19.34,2.38,588011125190885402,16.34510231,15.20884514,13.42842579,12.77492237,12.48598957,12.43650723,29.49848557,13.66402245,33.04973602,0.00590635,16.236000061
630,K0631,NGC5198,202.5474327,46.67072388,-20.98,2.75,588017116123562033,15.01313114,14.74554539,12.74009609,11.94209957,11.52193546,11.29817486,26.79009056,11.80856705,31.55560493,0.008466,14.652000427
631,K0632,UGC08498,202.6082429,31.62079346,-21.88,2.37,587739506087100435,16.01317215,15.67467308,14.03624344,13.27481461,12.8397007,12.47522068,18.59071922,7.880494118,24.43354607,0.024315501,11.088000297
632,K0633,NGC5216,203.0287364,62.70066505,-20.28,2.66,587728676861050946,15.78845692,15.59659863,13.67280865,12.89035892,12.48908138,12.29907417,23.09928894,9.605903625,28.34222984,0.00980303,15.444000244
633,K0634,NGC5218,203.0432484,62.76772979,-20.79,2.8,587728676861051075,16.79279137,15.22891235,13.2004137,12.38028145,11.95222473,11.76430035,27.53124619,12.80969524,31.76127625,0.00966179,14.255999565
634,K0635,NGC5207,203.0582697,13.89237987,-22.23,2.94,587736808299626562,16.41118431,16.0830822,13.82491779,13.07296848,12.67062473,12.52506447,28.53380394,12.44671822,28.89273071,0.025481,14.255999565
635,K0636,NGC5208,203.1163773,7.31644781,-22.25,2.79,588017725482074171,15.38189888,15.69406128,13.6911087,12.81723213,12.35836697,12.06505299,18.21925163,7.801460743,23.63341141,0.022713801,9.50399971
636,K0637,NGC5210,203.2051887,7.17008676,-22.27,3.47,588017725482139720,15.87363148,16.38466072,13.6662035,12.82672501,12.42286968,12.33750439,35.65960312,13.87118244,33.29434586,0.022856699,18.215999603
637,K0638,UGC08539,203.370921,33.04237297,-21.85,2.64,587739303150026776,16.07142639,16.01745415,14.03979111,13.32855415,12.93519497,12.73142719,20.92495346,8.662926674,24.72226906,0.024514999,9.50399971
638,K0639,NGC5223,203.6050735,34.6904288,-22.49,2.83,587739305297444880,16.24709702,15.48495579,13.46397877,12.62515545,12.21506786,11.98773289,26.14151764,11.17563248,31.51157951,0.02407,16.236000061
639,K0640,IC0900,203.6792251,9.33687467,-21.96,2.58,588017991226294329,17.22634125,15.81659698,13.74610138,13.17062187,12.89635563,12.93490601,28.97681808,14.16275692,28.01274872,0.02358,15.444000244
640,K0641,NGC5222NED01,203.7331051,13.74215341,-22.14,2.72,587738568711471171,15.49332619,15.71545029,13.76741028,12.92706394,12.47918034,12.21005344,21.14245987,8.489549637,26.96954155,0.0231774,11.880000114
641,K0642,UGC08564,203.740522,38.45750173,-21.48,3.27,587738573534986255,15.60584831,16.5895443,14.25387669,13.30444717,12.85798836,12.59304047,15.85174847,6.358065128,21.11166763,0.020576701,8.7119998931
642,K0643,NGC5233,203.8055841,34.67743075,-22.2,2.87,587739305297510430,15.54924011,16.03497696,14.01936913,13.13073254,12.68318558,12.41035748,19.55942917,7.998157024,24.67365837,0.026413601,9.50399971
643,K0644,NGC5240,203.9799831,35.58824869,-19.67,2.38,587738951494074510,17.66256714,15.42504597,13.60376167,13.01141834,12.74062824,13.01495934,38.59402847,17.98392105,35.40229034,0.0075324,20.195999145
644,K0645,IC0902,204.0050467,49.96083491,-18.68,2.31,588018054572998665,17.00549507,15.62303829,13.98092175,13.28552437,12.94722557,12.74880028,35.30777359,14.84280109,36.90785599,0.00542829,16.631999969
645,K0646,NGC5250,204.0305873,51.23581508,-21.23,2.56,588018056183480343,15.24273872,15.42655945,13.59999084,12.85060692,12.46281242,12.25372696,17.84202957,7.337459564,23.5030632,0.0150489,9.50399971
646,K0647,UGC08600,204.1751634,34.74626364,-21.25,2.59,587738950420463675,16.02724266,16.48327065,14.66533184,13.87145233,13.48589325,13.24726009,15.15430164,5.862976074,21.32141304,0.024336601,5.9400000572
647,K0648,NGC5249,204.4062317,15.97222939,-22.31,3.05,587742902332555349,15.67818546,16.09350204,13.87028503,12.98839283,12.55392265,12.33483315,26.34346581,10.99607277,31.87674332,0.0259383,14.652000427
648,K0649,UGC08633,204.7230085,14.74383375,-20.35,2.08,587736809374023743,18.09067917,16.96735001,15.5515461,14.81050205,14.40586281,14.24614143,20.54774857,9.097096443,24.17124176,0.02365,10.295999527
649,K0650,NGC5263,204.9818681,28.40076975,-20.85,2.27,587739707405631583,17.35226822,15.72386837,14.06691647,13.42145538,13.04559708,12.83343124,26.54394531,11.64812946,27.05366516,0.016228,12.671999931
650,K0651,NGC5267,205.1665181,38.7940885,-21.8,2.57,588017979436761107,16.11021996,15.47937107,13.63337231,12.87906551,12.46753311,12.26803684,27.15899086,11.03050137,28.61967659,0.019761,11.088000297
651,K0652,UGC08662,205.3218947,33.77261232,-17.59,1.47,587739407863251147,18.84448624,16.40350342,15.33302021,14.8945303,14.73178768,14.74818993,28.95176506,12.01214695,26.72647476,0.0067444,12.671999931
652,K0653,NGC5289,206.2862963,41.50339353,-20.01,2.48,587736586572005447,14.93389416,15.38879204,13.64765644,12.885849,12.44575024,12.16566277,12.64271927,5.131682873,17.77715683,0.008441,7.9200000762
653,K0654,NGC5308,206.7518159,60.97315074,-20.95,2.66,588011124118192134,14.25638676,14.15445709,12.24080849,11.45251751,11.02126026,10.76813316,23.21115494,9.729767799,32.16186905,0.006755,11.088000297
654,K0655,UGC08726,206.9527178,40.48853713,-17.8,1.8,587736585498591339,19.24752998,16.75462914,15.32816315,14.93315983,15.24578762,15.42843437,33.11491776,13.66842842,28.55155563,0.007772,22.572000503
655,K0656,NGC5305,206.9822567,37.82632924,-21.34,2.73,587738573536100464,16.51869583,16.0146904,13.97697544,13.25577545,12.90560913,12.86266518,26.28803444,12.67371559,29.77355003,0.0188895,13.067999839
656,K0657,UGC08733,207.162469,43.41245169,-18.73,1.63,588017627236073588,18.62275505,15.68558788,14.60967636,14.01586056,13.88005352,14.05866814,37.75777435,17.42112732,37.31636429,0.007799,22.968000412
657,K0658,UGC08739,207.3085427,35.25757343,-20.54,2.84,587739131879358516,17.49151802,16.66730309,14.71753979,13.79919815,13.33867931,13.08168221,22.17782402,10.50868225,29.97854233,0.016905,13.859999656
658,K0659,NGC5320,207.5849121,41.36622042,-20.3,2.8,588017949896278138,17.00107956,15.46960068,13.27519798,12.65507412,12.2988224,12.32085514,36.04315186,16.65234566,34.74563599,0.00874699,21.384000778
659,K0660,NGC5318NED01,207.6500745,33.70482578,-21.44,2.69,587739304762081386,15.23255444,15.38140583,13.45656109,12.62869835,12.20065498,11.94761753,16.95436096,7.139736652,22.5738945,0.0143849,9.8999996185
660,K0661,IC4336,207.6806904,39.70676621,-19.37,2.43,588017947748991010,17.06616592,16.02552414,14.25345898,13.55425262,13.16338634,12.99578571,29.29226303,12.3281641,29.19565773,0.00850475,13.067999839
661,K0662,NGC5326,207.7112593,39.57486069,-20.96,2.71,588017947749056516,14.54916382,14.70868969,12.76650524,11.95730686,11.5369854,11.27842426,21.62334251,8.908618927,28.64785385,0.008529,11.880000114
662,K0663,IC0944,207.8786156,14.09221071,-22.01,3.01,587738569786982415,16.20869064,16.16173172,13.93069172,13.08993244,12.59282112,12.34310436,26.65793419,10.57875538,29.19633484,0.023359099,12.671999931
663,K0664,UGC08778,208.0277872,38.06702151,-19.92,2.36,587738574073299044,16.79671288,15.94382095,14.22688484,13.53529644,13.13178825,12.97758675,22.092453,9.607038498,23.11500549,0.0108219,9.50399971
664,K0665,UGC08781,208.0947683,21.53935186,-22.09,2.69,587742014903943216,15.92224789,15.9617548,13.93608761,13.19522285,12.83407879,12.68015957,32.02706909,11.29667664,27.9093895,0.025288099,10.692000389
665,K0666,UGC08794,208.2403363,20.91700971,-21.46,2.36,587742061619314753,16.49762154,16.47702408,14.83154297,14.06037998,13.64363956,13.39964104,14.97452354,6.76990366,16.90721703,0.0286081,7.1279997825
666,K0667,NGC5349,208.3046825,37.88314537,-20.84,2.38,587738574073430080,16.52918434,16.23245239,14.5272131,13.80031681,13.38716888,13.12997341,17.85128784,8.438357353,21.4950943,0.018946,9.8999996185
667,K0668,UGC08806,208.3093106,38.22714964,-19.54,1.9,588017979437875205,16.99452209,16.02901649,14.69231987,14.07183743,13.75628567,13.57010937,15.8341856,7.203005791,20.60926628,0.0117058,8.7119998931
668,K0669,NGC5347,208.3241111,33.49084548,-20.2,3.1,587739382325903376,15.78657722,15.74092865,13.25793457,12.58737278,12.27068424,12.24174404,38.97740936,17.30506706,35.18120956,0.00791649,20.195999145
669,K0670,NGC5350,208.3400964,40.3639393,-20.89,2.66,588017948822863950,15.863904,14.52140713,12.54773045,11.83195114,11.49252796,11.54359913,42.99078751,20.93791389,42.79328918,0.00775101,28.115999221
670,K0671,NGC5353,208.3613696,40.28317718,-21.64,2.85,587736585499115529,14.54576206,13.97599316,11.92599487,11.09182835,10.64741611,10.30436707,21.59019661,9.613970757,25.72932816,0.007332,13.463999748
671,K0672,NGC5376,208.8169006,59.50661167,-20.23,2.71,588011217525669941,15.85774803,14.93075752,12.91117287,12.19143867,11.84231949,11.64201355,32.15176392,14.87734222,29.70736504,0.00695777,17.027999877
672,K0673,NGC5379,208.8929997,59.74279973,-18.69,2.54,588011123045040150,16.668293,15.80389977,13.92222595,13.21956921,12.84374714,12.7351017,28.15960884,13.27844048,30.1988163,0.00599251,14.255999565
673,K0674,IC0959,209.0141711,13.50583891,-21.95,2.79,587736808302182427,15.64491653,15.96843624,13.9516077,13.11714172,12.75270367,12.57595539,24.326931,9.139697075,27.7578373,0.022928501,11.088000297
674,K0675,UGC08858,209.0185333,38.30418523,-20.81,2.4,587738574610497594,17.57538033,16.23307228,14.56115437,13.78926945,13.52366447,13.63268185,17.93779373,9.447580338,20.22302628,0.019117,11.088000297
675,K0676,NGC5378,209.2125582,37.79723905,-20.6,2.85,587738574073757740,15.76981926,15.56306076,13.45776653,12.68142605,12.30855656,12.37712479,42.04510117,16.86974525,40.80280685,0.0100081,21.384000778
676,K0677,UGC08873,209.3142506,24.25757111,-21.56,2.33,587739826588811350,16.74358368,16.40703964,14.69907284,14.03425694,13.67483997,13.45248413,22.73700142,8.528553009,25.99160957,0.029657,9.50399971
677,K0678,UGC08881,209.4948912,7.1617296,-20.39,2.14,587736525370884222,17.99897575,16.9196701,15.29684448,14.72447681,14.37977409,14.3295002,22.13744164,9.703374863,23.25098038,0.0234721,10.692000389
678,K0679,NGC5402,209.569155,59.81456849,-19.53,1.74,588011218062671943,17.36029625,15.4480505,14.24223804,13.67447853,13.40290451,13.27233315,21.16169739,9.610201836,21.37664986,0.010128,9.50399971
679,K0680,NGC5394,209.6383304,37.45364265,-19.79,2.6,588017978901528619,17.39532471,16.3777256,14.17044258,13.74799061,13.40339756,13.21814346,16.26169777,8.181166649,20.10238266,0.01137,8.7119998931
680,K0681,UGC08896,209.6609027,7.21650614,-19.76,1.78,587736525370949664,17.74700928,16.23043442,14.95081997,14.38040066,14.09381962,13.9402256,22.99540138,10.14851189,26.58521652,0.0146874,10.692000389
681,K0682,UGC08902,209.7616785,15.56573095,-22.08,2.9,587742627982606394,15.82784557,16.1534462,13.98504448,13.1979866,12.86250877,12.60557747,22.16541862,8.596212387,26.26883888,0.0256071,11.880000114
682,K0683,NGC5401,209.9309697,36.23811635,-20.45,2.5,587736940369412187,15.38955212,15.78458309,14.01774502,13.26080132,12.87355328,12.63656235,13.66528606,5.648810863,17.86565399,0.0122847,5.1479997634
683,K0684,NGC5406,210.0838262,38.9154254,-22.03,2.81,587736584426094619,15.4806385,15.20460033,13.12067509,12.37002087,11.94086552,11.92252636,34.41088104,15.25006008,35.26758957,0.0180046,17.819999694
684,K0685,NGC5425,210.1986503,48.4438465,-18.81,2.11,588017710975418518,17.77702522,15.82816219,14.18892288,13.67353344,13.41356754,13.3548317,30.98846626,13.11732578,29.34995461,0.006908,13.463999748
685,K0686,NGC5421NED02,210.4254453,33.82149716,-21.1,3.01,587739130806861889,16.10180092,17.17952919,14.97664261,14.13450146,13.75509644,13.56977558,11.44647217,4.831702709,17.45044327,0.02625,5.1479997634
686,K0687,NGC5409,210.4420052,9.49027968,-21.43,3.04,587736543089917989,15.91842461,16.57121468,14.23685741,13.44908142,13.19561386,13.30756378,36.74163818,9.346717834,30.17778015,0.0208071,7.1279997825
687,K0688,NGC5439,210.4902888,46.31189932,-18.7,1.95,587735429084348469,17.54902649,15.55715561,14.17735004,13.58188057,13.26839352,13.1194458,21.67858124,10.17402363,23.20085716,0.00629569,9.8999996185
688,K0689,NGC5411,210.4968914,8.93769257,-21.56,2.72,588017991229243562,15.59424782,15.92799568,13.96757793,13.15069294,12.74304581,12.49393463,17.63992691,7.2417593,22.58522224,0.019725399,8.7119998931
689,K0690,NGC5443,210.5491681,55.81402827,-19.89,3.15,587735697523671062,15.73082542,15.43329144,12.98216724,12.25247478,11.87488556,11.64153385,36.87837982,15.26848507,37.68962097,0.00603012,19.403999328
690,K0691,NGC5417,210.5543151,8.03709905,-21.9,2.87,588017990155567180,15.13279247,15.37407017,13.296031,12.4422245,12.00627422,11.76280975,22.83270454,9.032644272,27.753685,0.0162657,10.295999527
691,K0692,NGC5433,210.6503327,32.51045492,-20.82,2.4,587739381521514519,16.12088966,15.66778851,14.0059824,13.22745609,12.85178661,12.65105915,22.36139297,9.699011803,28.41561317,0.0146039,9.8999996185
692,K0693,UGC08955,210.6514477,34.85568384,-19.55,2.57,587738952033304694,17.33623695,16.75654411,14.87185192,14.15814686,13.85968018,13.92406559,27.97943497,11.51767635,26.98047447,0.0132703,13.463999748
693,K0694,UGC08960,210.6797113,39.16841775,-21.01,2.9,587736584963096794,16.9561615,16.54848671,14.4475193,13.59828663,13.14597321,12.80118179,40.40597916,12.11837673,32.29257584,0.019259401,12.276000022
694,K0695,NGC5423,210.7025978,9.34137666,-21.88,2.92,588017991766179948,15.17065334,15.8658123,13.72248554,12.87602997,12.46436501,12.19318867,16.82374763,6.561924934,22.82368469,0.019733001,11.484000206
695,K0696,NGC5448,210.70845492,49.17265696,-20.19,3.43,588017712049225731,15.58138,15.6906,13.01833,12.22847,11.81127,11.61578,38.33474,14.23025,31.77552,0.00662838,17.027999877
696,K0697,UGC08988,210.8342901,60.99020168,-17.98,2.44,588011219673350334,18.07290459,16.92471886,15.05975819,14.44751453,14.12529469,14.04945469,23.95393944,10.46196938,27.07921028,0.0069949,9.8999996185
697,K0698,NGC5444,210.8505256,35.13209888,-21.8,2.95,587738952570241062,14.82744598,14.99124622,12.86015606,12.02244282,11.58934021,11.37208652,24.4521122,9.897341728,31.70069695,0.01357,14.255999565
698,K0699,NGC5434B,210.8629504,9.46728298,-20.34,2.19,587736543090114811,17.1384182,16.55954742,14.9053936,14.30930901,13.87680912,13.74068451,23.37819481,9.294791222,26.14282799,0.0187969,11.484000206
699,K0700,NGC5445,210.8812537,35.02531462,-21.0,2.65,587739132417474622,15.13963032,15.47275162,13.5912466,12.80202484,12.40374088,12.16459274,18.35175323,6.745818615,22.80978394,0.0129992,7.1279997825
